Id,latitude,longitude,Avg_temper,SD_tempera,temp_seaso,Ann_precip,Summ_preci
186,30.45235838680,-104.06480764600,15.34472222,4.55084493,6311.09393852000,334.11300,166.80800
187,30.48913112850,-103.55023309300,16.16916667,7.09193684,6356.52657282000,382.77600,171.61600
188,30.52312852990,-103.03532294300,16.71222222,7.29473622,6577.70238437000,389.74300,154.85200
189,30.55434763290,-102.52010281800,17.70969444,4.12203286,6945.95662166000,377.56300,130.69600
190,30.58278571290,-102.00459854000,18.46075000,2.36384722,7276.45245619000,385.53900,119.74400
191,30.60844028200,-101.48883611500,18.25368853,3.43892245,7335.78163842000,443.97400,134.53600
192,30.63130909020,-100.97284171900,18.15061111,2.48953718,7157.01608733000,515.58000,156.50600
193,30.65139012760,-100.45664167800,18.06777778,1.31507833,7013.25509911000,569.87900,174.77200
194,30.66868162610,-99.94026245280,17.94813889,2.00906207,7081.79574835000,587.47900,180.32200
195,30.68318206070,-99.42373062050,17.99055556,2.26856754,7113.12237863000,637.23300,187.79200
196,30.69489015070,-98.90707285900,18.47730556,2.80492890,7092.93938523000,701.01600,187.78100
197,30.70380486090,-98.39031592850,18.63608333,3.85332200,7162.05027291000,752.03400,180.65800
198,30.70992540240,-97.87348665430,18.90455556,2.95960246,7093.10945131000,816.44500,181.16400
199,30.71325123310,-97.35661190890,19.35430556,1.73896125,7159.75112994000,865.78900,181.37900
200,30.71378205850,-96.83971859500,19.78569444,1.73239779,6869.09566217000,924.24600,184.69500
201,30.71151783140,-96.32283362710,19.88161111,1.73551766,6806.87790865000,1001.73000,201.04200
202,30.70645875260,-95.80598391450,19.59175000,1.11002123,6846.43608159000,1093.89000,235.51000
203,30.69860527000,-95.28919634330,19.12913889,1.51434128,6836.42114335000,1175.99000,272.63200
204,30.68795807890,-94.77249775890,18.87038251,1.67525815,6632.94139615000,1276.86000,301.85100
205,30.67451812110,-94.25591494800,18.93058333,1.70172897,6511.42660155000,1352.12000,326.72400
206,30.65828658410,-93.73947462190,18.90763889,1.65854218,6588.07469118000,1415.53000,352.23500
207,30.63926490020,-93.22320339810,19.08088889,1.84841766,6530.19074978000,1478.63000,372.12400
208,30.61745474540,-92.70712778390,19.25833333,1.45765458,6474.15932203000,1549.24000,386.01000
209,30.59285803800,-92.19127415850,19.28519444,0.95437548,6419.74030451000,1518.08000,381.89400
210,30.56547693680,-91.67566875620,19.30536111,1.05195052,6386.04711290000,1516.90000,400.85600
211,30.53531383980,-91.16033764980,19.27705556,1.39865363,6296.49008905000,1547.92000,420.12200
212,30.50237138170,-90.64530673350,19.28294444,1.95271122,6200.76443551000,1638.06000,447.57900
213,30.50475576200,-90.12889304470,19.19833222,1.99123590,6227.21369295000,1583.16000,430.86900
214,30.43160558780,-89.61734503110,19.30785430,1.54966385,6209.09749632000,1564.47000,430.53400
215,30.48162264620,-89.12630452060,19.51565260,1.62954258,6201.39725331000,1612.72000,467.90300
216,30.46344483050,-88.58427360710,19.44080326,1.25793212,6200.17280285000,1614.63000,487.32200
217,30.43527340030,-88.09802959610,19.50508287,1.69579839,6210.43453071000,1573.33000,479.49000
218,30.37427883490,-87.59342999950,19.74572681,1.18523759,6129.84515637000,1537.19000,480.61100
219,30.38226046640,-87.11658642280,19.77740586,0.98688706,6158.75109170000,1517.90000,488.69500
221,30.25147482210,-85.89233586790,19.64397163,0.51134871,6047.74339623000,1553.24000,548.51600
222,30.09448207500,-85.42733745910,19.83619154,1.50667133,5916.30967742000,1536.99000,552.08900
223,29.96719532150,-85.01294381280,19.93139636,1.16596167,5818.47308612000,1531.59000,551.42800
224,29.99515693320,-84.58192911490,19.91988266,0.90312131,5815.23892617000,1505.05000,544.86700
225,29.99856540100,-83.78657816580,20.03357664,0.48925773,5718.75193798000,1451.76000,558.11900
226,29.79608191600,-83.40754146840,20.04688760,0.81432264,5632.03076217000,1354.71000,550.18700
227,29.67719841430,-82.97274309110,20.19713889,1.39522994,5476.38092502000,1034.69000,420.53300
228,29.60032757430,-82.46583037870,20.43019444,1.11530144,5307.08905487000,1327.79000,547.00900
229,29.52075568200,-81.95961583640,20.57890710,1.64764093,5183.61850043000,1315.56000,527.32800
230,29.43812294190,-81.45475750850,20.92251324,1.11717277,5013.55197236000,1304.80000,500.65600
231,29.29138118580,-81.12198968990,21.14461371,0.92477624,4835.12392241000,1269.22000,472.15200
232,30.77813358380,-105.65142742000,15.61902778,7.47823850,7197.57175141000,268.21000,138.58600
233,30.82351122110,-105.13537074200,15.99883333,7.79850995,7129.51307096000,284.39800,144.00100
234,30.86610588230,-104.61889096700,16.42997222,4.01094639,7019.21401896000,310.06000,147.45600
235,30.90591381380,-104.10201373400,15.66277778,9.95493070,6546.23010629000,349.04700,163.17300
236,30.94293149540,-103.58476494200,17.51166667,7.25943255,7000.96207986000,332.97700,131.15800
237,30.97715564230,-103.06717073000,18.12275000,2.11798931,7328.86670497000,326.22000,116.59100
238,31.00858320820,-102.54925746200,18.70577778,3.02467312,7412.13961505000,341.80200,110.44800
239,31.03721138770,-102.03105171100,18.41488889,4.33695377,7410.95719621000,387.63600,119.80500
240,31.06303761840,-101.51258024300,17.53969945,2.59870292,7406.35593220000,460.03400,139.04400
241,31.08605958330,-100.99386999700,17.73908333,2.54807063,7209.61218041000,519.87500,155.52500
242,31.10627521260,-100.47494806700,18.19038889,2.33263006,7140.31715024000,555.25000,163.24600
243,31.12368268530,-99.95584169000,18.04622222,2.24090036,7155.87245045000,596.21800,173.82800
244,31.13828043090,-99.43657822210,17.94802778,1.73474374,7278.96121804000,644.04900,184.86000
245,31.15006713030,-98.91718512380,18.16905556,2.12875880,7276.75754094000,686.75100,185.07400
246,31.15904171740,-98.39768994120,18.23916667,1.75204798,7234.26716461000,738.07300,182.57300
247,31.16520337960,-97.87812028750,18.80352778,2.76245417,7240.96064349000,776.87800,179.13100
248,31.16855155880,-97.35850382550,19.00994444,2.15825656,7396.72655367000,855.22300,185.26200
249,31.16908595130,-96.83886824870,19.47369444,1.61007925,7087.16891698000,900.13000,177.65500
250,31.16680650890,-96.31924126360,19.26847222,2.07320591,6970.76587188000,982.30900,189.91800
251,31.16171343810,-95.79965057060,19.10391667,2.41863870,7046.05573111000,1051.45000,218.52500
252,31.15380720040,-95.28012384620,18.84163889,1.40681004,6956.06492387000,1106.56000,245.09000
253,31.14308851180,-94.76068872490,18.86926229,1.07611409,6822.48980178000,1175.09000,260.74600
254,31.12955834230,-94.24137278030,18.56850000,1.67743221,6820.49554726000,1272.01000,290.06600
255,31.11321791490,-93.72220350750,18.37852778,1.67629135,6792.41482333000,1361.09000,318.47600
256,31.09406870480,-93.20320830460,18.61938889,1.80631057,6723.10945131000,1438.10000,340.15000
257,31.07211243810,-92.68441445530,18.89488889,0.72440019,6705.68474576000,1503.77000,350.92900
258,31.04735109020,-92.16584911030,18.96161111,1.43754537,6647.83769032000,1516.51000,343.78500
259,31.01978688450,-91.64753927040,18.92555556,1.56891243,6546.10686584000,1532.72000,357.17100
260,30.98942229030,-91.12951176850,18.59697222,2.32636529,6443.28497558000,1584.08000,384.26400
261,30.95626002110,-90.61179325260,18.60355556,2.11856458,6420.00660730000,1626.42000,405.91400
262,30.92030303180,-90.09441016850,18.80363889,1.08671447,6423.73455903000,1621.02000,411.39500
263,30.88155451710,-89.57738874320,18.93922222,1.33728275,6388.97989084000,1594.09000,420.84000
264,30.84001790800,-89.06075496800,18.90486111,2.44929083,6361.06578569000,1626.41000,450.41800
265,30.79569686990,-88.54453458270,18.92147222,2.55547072,6354.31468927000,1630.22000,469.31400
266,30.76646398080,-88.03250262230,19.23841945,1.77516893,6298.73444516000,1612.09000,477.76600
267,30.69941070370,-87.51376128570,19.28338889,2.28277832,6199.57742028000,1597.65000,491.21800
268,30.66275163650,-86.99417424580,19.23537764,2.79903751,6247.41200375000,1570.50000,502.87400
269,30.63148251910,-86.49942800810,19.13573718,2.16078092,6264.91480865000,1543.93000,507.14700
270,30.53898662230,-85.96118812730,19.33812825,1.62388869,6161.56839270000,1562.58000,531.81200
271,30.47179822030,-85.45694108410,19.29305633,1.78086139,6044.75562608000,1539.69000,528.58200
272,30.40784114620,-84.94466878860,19.48416667,1.56242255,5986.14593508000,1499.81000,508.32900
273,30.34235866240,-84.43339390170,19.60902758,1.48259605,5953.85329171000,1500.70000,520.20000
274,30.27954392160,-83.91542094400,19.67996561,1.90130324,5856.71686926000,1453.33000,520.12400
275,30.20031006150,-83.41051872520,19.83986111,1.09724364,5777.87302499000,1395.92000,528.17300
276,30.12566581050,-82.90045704040,20.01038889,1.16910606,5663.10226946000,1307.92000,508.67900
277,30.04829811440,-82.39109248190,20.00444444,1.51430053,5532.11835679000,1341.66000,538.79100
278,29.96821335040,-81.88244618320,20.32614754,2.37981215,5424.88939960000,1308.00000,518.91700
279,29.87309773960,-81.44808095240,20.75120482,0.64208209,5225.41551020000,1275.12000,481.46900
280,31.23052030380,-105.69739592200,16.36091667,8.85342810,7490.25028249000,249.26100,123.13600
281,31.27620218830,-105.17865254200,15.31030556,5.78014265,7115.62424591000,260.22600,129.26000
282,31.31908289640,-104.65947370100,16.27525000,8.18924670,7110.47084171000,268.51900,126.52500
283,31.35915856320,-104.13988577800,17.24552778,5.26362004,7154.38781959000,297.63900,126.75200
284,31.39642556360,-103.61991541800,18.17288889,1.70279958,7527.16834243000,292.24000,112.49400
285,31.43088051510,-103.09958951900,18.11452778,1.15954544,7764.36052858000,298.49400,106.00000
286,31.46252028040,-102.57893520900,18.27775000,3.50694058,7669.59551853000,332.91300,109.13200
287,31.49134197050,-102.05797983600,17.93747222,2.91528532,7477.38035047000,389.40500,126.13700
288,31.51734294640,-101.53675094500,17.23896175,2.31576730,7610.25423729000,450.00500,140.53200
289,31.54052082180,-101.01527626200,17.47008333,3.08258098,7493.26659006000,512.52700,154.55700
290,31.56087346500,-100.49358367400,18.00952778,4.81627785,7524.12352772000,557.97500,160.39700
291,31.57839900040,-99.97170121680,18.39227778,2.14068491,7470.33065211000,603.35800,169.82800
292,31.59309581030,-99.44965704780,18.20216667,2.46646359,7455.11347314000,652.24600,181.66300
293,31.60496253630,-98.92747943460,18.16125000,2.46049292,7455.54151106000,693.67400,183.15400
